rank,adm_id,shapeName,shapeType,country,shapeGroup,adm_area_km2,detections,mined_area_ha,median_patch_ha,largest_patch_ha,sites_hosted,detections_per_1000km2,pct_area_mined,region
746,97208781B59587922748093,Lobakuya,ADM3,Côte d'Ivoire,CIV,530.0522736698181,1,10.173083225168954,10.173083225168954,10.173083225168954,1,1.8866063776625233,0.01919260369309538,West Africa
747,97208781B56149702756911,Adaou,ADM3,Côte d'Ivoire,CIV,390.7608130832261,1,10.172831070772023,10.172831070772023,10.172831070772023,1,2.5591102447292107,0.02603339621111231,West Africa
748,97208781B38203482147219,Péhé,ADM3,Côte d'Ivoire,CIV,140.01723103128973,1,17.918369377991876,17.918369377991876,17.918369377991876,1,7.1419781167971355,0.1279726019863059,West Africa
749,9386221B83477091865567,Foumban,ADM3,Cameroon,CMR,560.2219312741679,1,10.172627542954324,10.172627542954324,10.172627542954324,1,1.7850068770524594,0.01815821012186673,Congo Basin
750,97208781B1322111589364,Ahouanou,ADM3,Côte d'Ivoire,CIV,462.5660221724158,1,10.171968469392825,10.171968469392825,10.171968469392825,1,2.1618535561768137,0.021990306208875304,West Africa
751,97208781B19103881325711,Alépé,ADM3,Côte d'Ivoire,CIV,526.8661141215983,1,10.174126229795386,10.174126229795386,10.174126229795386,1,1.8980154031489005,0.01931064829773289,West Africa
752,97208781B203326147101,Djékanou,ADM3,Côte d'Ivoire,CIV,203.92246099073208,1,45.77180133303797,45.77180133303797,45.77180133303797,1,4.903824694649248,0.22445688969553096,West Africa
753,97208781B21607473362482,Ananda,ADM3,Côte d'Ivoire,CIV,541.2038294596375,1,10.175128571731905,10.175128571731905,10.175128571731905,1,1.8477326758726844,0.0188009175431948,West Africa
754,97208781B22284721457010,Tiassalé,ADM3,Côte d'Ivoire,CIV,645.9350056144896,1,4.65986073826185,4.65986073826185,4.65986073826185,0,1.5481433755841767,0.007214132533084874,West Africa
755,97208781B22861051576242,Séguélon,ADM3,Côte d'Ivoire,CIV,1000.6766627218371,1,10.173320248324965,10.173320248324965,10.173320248324965,1,0.9993237948409863,0.010166440996688748,West Africa
756,97208781B23290172923267,Lauzoua,ADM3,Côte d'Ivoire,CIV,570.8395639604181,1,0.42042905057620156,0.42042905057620156,0.42042905057620156,0,1.7518056966166065,0.0007365100058225011,West Africa
757,97208781B25279176896097,Dianra,ADM3,Côte d'Ivoire,CIV,1568.7492604887311,1,10.177521516317162,10.177521516317162,10.177521516317162,1,0.6374504996983763,0.006487666176267352,West Africa
758,97208781B25597152544157,Buyo,ADM3,Côte d'Ivoire,CIV,1287.7070576624717,1,10.174192059888314,10.174192059888314,10.174192059888314,1,0.7765741393195934,0.00790101444218001,West Africa
759,97208781B28905823015626,Aniassué,ADM3,Côte d'Ivoire,CIV,653.948627101642,1,10.171348031288076,10.171348031288076,10.171348031288076,1,1.5291721070385729,0.015553741700427429,West Africa
760,97208781B31383292827998,Mamini,ADM3,Côte d'Ivoire,CIV,771.2258224481358,1,10.175922182769622,10.175922182769622,10.175922182769622,1,1.296637082023079,0.013194478045960321,West Africa
761,97208781B34302401196100,Niofoin,ADM3,Côte d'Ivoire,CIV,827.9830558940877,1,17.71682514880112,17.71682514880112,17.71682514880112,1,1.2077541839550834,0.021397569699865195,West Africa
762,97208781B38638087447723,Tengrela,ADM3,Côte d'Ivoire,CIV,1145.1166783948113,1,10.178907389119436,10.178907389119436,10.178907389119436,1,0.8732734566417885,0.008888969640532972,West Africa
763,97208781B54597700028403,Sorobango,ADM3,Côte d'Ivoire,CIV,972.8837718354378,1,10.171122629939052,10.171122629939052,10.171122629939052,1,1.0278720120013976,0.0104546122819484,West Africa
764,97208781B40427177679824,Pakouabo,ADM3,Côte d'Ivoire,CIV,186.3128450107891,1,10.174167667291629,10.174167667291629,10.174167667291629,1,5.367316461417845,0.054607977601879555,West Africa
765,97208781B41403758936369,Abigui,ADM3,Côte d'Ivoire,CIV,517.6898521849382,1,10.177760625849862,10.177760625849862,10.177760625849862,1,1.9316584935544816,0.01965995775828726,West Africa
766,97208781B41857222319985,Aboisso-Comoé,ADM3,Côte d'Ivoire,CIV,230.94251194578592,1,0.47836475533062095,0.47836475533062095,0.47836475533062095,0,4.330081939330214,0.0020713585874692388,West Africa
767,97208781B4464418924677,Bonikro,ADM3,Côte d'Ivoire,CIV,181.18508647534625,1,10.171865416181749,10.171865416181749,10.171865416181749,1,5.519218051845947,0.0561407432259378,West Africa
768,97208781B44830369126951,Tagadi,ADM3,Côte d'Ivoire,CIV,1426.7302324337988,1,10.176691518692614,10.176691518692614,10.176691518692614,1,0.7009033503790988,0.007132877181226212,West Africa
769,97208781B45405159990692,Kanoroba,ADM3,Côte d'Ivoire,CIV,923.7283428402675,1,0.3914566975281532,0.3914566975281532,0.3914566975281532,0,1.082569359001385,0.0004237790261198519,West Africa
770,97208781B47018033416586,Gagnoa,ADM3,Côte d'Ivoire,CIV,889.9583724044356,1,10.172955843764173,10.172955843764173,10.172955843764173,1,1.1236480615360251,0.011430822113937191,West Africa
771,97208781B48786101651194,Agou,ADM3,Côte d'Ivoire,CIV,345.3987286511233,1,10.176400472040765,10.176400472040765,10.176400472040765,1,2.8952046346704114,0.029462761810914583,West Africa
772,97208781B49542155600351,Nafana,ADM3,Côte d'Ivoire,CIV,789.2197428199835,1,10.177758445030642,10.177758445030642,10.177758445030642,1,1.2670742326172324,0.012895975471500756,West Africa
773,97208781B51676309593302,Toumodi,ADM3,Côte d'Ivoire,CIV,863.8652442522535,1,17.79827712082379,17.79827712082379,17.79827712082379,1,1.1575879532757245,0.020603071184128567,West Africa
774,97208781B52558839854045,Laoudi-Ba,ADM3,Côte d'Ivoire,CIV,1426.1735636105254,1,10.174953754511176,10.174953754511176,10.174953754511176,1,0.7011769293131356,0.007134442829491306,West Africa
775,97208781B53457013095353,Timbé,ADM3,Côte d'Ivoire,CIV,534.734668180719,1,10.691915824134536,10.691915824134536,10.691915824134536,0,1.8700863428253351,0.019994805761352083,West Africa
776,97208781B54206211363924,Akoboissué,ADM3,Côte d'Ivoire,CIV,253.46421155139342,1,17.803370702176146,17.803370702176146,17.803370702176146,1,3.945330166650513,0.07024017549935749,West Africa
777,84187393B93279523545143,Pab?gou,ADM3,Benin,BEN,212.67995998865263,1,10.131832735575975,10.131832735575975,10.131832735575975,1,4.701900451990654,0.047638868918898375,West Africa
778,59680162B97563361057366,Doguwa,ADM2,Nigeria,NGA,1399.2535837805717,1,10.178302383419567,10.178302383419567,10.178302383419567,1,0.7146667420341002,0.007274094203796379,West Africa
779,84187393B88448247990850,Cobly,ADM3,Benin,BEN,299.51338339484056,1,16.94652400454897,16.94652400454897,16.94652400454897,1,3.3387489689625203,0.056580189547686476,West Africa
780,56601680B48471181858151,Ogou,ADM2,Togo,TGO,2215.807513740581,1,10.171987346608201,10.171987346608201,10.171987346608201,1,0.45130273897838064,0.004590645750377712,West Africa
781,59680162B20432910054227,Goronyo,ADM2,Nigeria,NGA,2012.5069693054238,1,10.177908494878558,10.177908494878558,10.177908494878558,1,0.49689268919408003,0.005057328322391479,West Africa
782,59680162B19523503473687,Auyo,ADM2,Nigeria,NGA,386.3029682209813,1,10.179245904594698,10.179245904594698,10.179245904594698,1,2.5886417715226004,0.026350421151234194,West Africa
783,59680162B19467626863877,Ikenne,ADM2,Nigeria,NGA,179.14943460338364,1,10.171577865563322,10.171577865563322,10.171577865563322,1,5.581932213260319,0.056777058147473546,West Africa
784,59680162B17555212909244,Ido-Osi,ADM2,Nigeria,NGA,228.19474657195096,1,10.171592532867056,10.171592532867056,10.171592532867056,1,4.382221830355306,0.044574174847009033,West Africa
785,59680162B16294292751838,Khana,ADM2,Nigeria,NGA,523.4236477423825,1,10.170418964696172,10.170418964696172,10.170418964696172,1,1.9104983206493906,0.01943056835235275,West Africa
786,59680162B15998169506024,Uhunmwonde,ADM2,Nigeria,NGA,2081.785005990069,1,10.174301749796085,10.174301749796085,10.174301749796085,1,0.48035699994121794,0.004887297065028732,West Africa
787,59680162B15406999540209,Ibeno,ADM2,Nigeria,NGA,266.9272073177711,1,10.171333089560834,10.171333089560834,10.171333089560834,1,3.7463397232846387,0.038105269192181226,West Africa
788,59680162B14530293305891,Ihitte/Uboma,ADM2,Nigeria,NGA,97.29375103214089,1,0.6578153163273617,0.6578153163273617,0.6578153163273617,0,10.278152393051954,0.006761126067696301,West Africa
789,59680162B14302921886514,Umuahia North,ADM2,Nigeria,NGA,256.8361407840965,1,9.517647728153328,9.517647728153328,9.517647728153328,1,3.8935330399650705,0.037057275892313474,West Africa
790,59680162B10083289652159,Kafur,ADM2,Nigeria,NGA,980.1474307040537,1,10.18091308489055,10.18091308489055,10.18091308489055,1,1.0202546766680662,0.01038712418761069,West Africa
791,56601680B98633254865748,Agou,ADM2,Togo,TGO,1007.3870909135651,1,10.175123424005584,10.175123424005584,10.175123424005584,1,0.9926670780475597,0.010100510038080903,West Africa
792,56601680B47682688566924,Plaine de Mô,ADM2,Togo,TGO,1255.1322801886145,1,17.795833576985867,17.795833576985867,17.795833576985867,1,0.7967287717671682,0.014178452628364882,West Africa
793,84187393B87730211190051,Pahou,ADM3,Benin,BEN,74.9571195450858,1,10.1696618098525,10.1696618098525,10.1696618098525,1,13.340960886290622,0.1356730604320457,West Africa
794,52401652B99101860409048,Pouyamba,ADM3,Central African Republic,CAF,2407.9949926033105,1,10.172732960653198,10.172732960653198,10.172732960653198,1,0.4152832556013286,0.004224565662263003,Congo Basin
795,52401652B97356194185935,Herman-Brousse,ADM3,Central African Republic,CAF,1571.1611804188979,1,10.172716562563906,10.172716562563906,10.172716562563906,1,0.6364719371015667,0.0064746486161602395,Congo Basin
796,52401652B67561847729047,Ndenga,ADM3,Central African Republic,CAF,3632.291601256117,1,17.802769423883202,17.802769423883202,17.802769423883202,1,0.2753082928843545,0.004901250058703068,Congo Basin
797,52401652B6655347271106,Bea-Nana,ADM3,Central African Republic,CAF,823.1967285051198,1,4.080125918626155,4.080125918626155,4.080125918626155,0,1.2147764506012375,0.004956440881434794,Congo Basin
798,52401652B56516144492524,Bozoum,ADM3,Central African Republic,CAF,30.896669935737883,1,17.802498329391366,17.802498329391366,17.802498329391366,1,32.36594759499662,0.5761947279890959,Congo Basin
799,52401652B53549192163858,Pladama-Ouaka,ADM3,Central African Republic,CAF,2294.137439871306,1,10.172597978296775,10.172597978296775,10.172597978296775,1,0.4358936751653802,0.0044341711187396975,Congo Basin
800,52401652B53231714876332,Kotto,ADM3,Central African Republic,CAF,1904.0285006038787,1,20.34483386590674,20.34483386590674,20.34483386590674,1,0.5252022223841931,0.010685151960411414,Congo Basin
801,52401652B36237337433081,Ngandou,ADM3,Central African Republic,CAF,1227.6054803403283,1,17.801025839279127,17.801025839279127,17.801025839279127,1,0.8145939522221509,0.014500607992027015,Congo Basin
802,52401652B22992299899494,Mbali,ADM3,Central African Republic,CAF,2025.326679715356,1,10.172248464562935,10.172248464562935,10.172248464562935,1,0.4937475075085379,0.005022522325135502,Congo Basin
803,52401652B17000082011429,Bingue,ADM3,Central African Republic,CAF,850.6605114734231,1,10.172585902769164,10.172585902769164,10.172585902769164,1,1.1755570953539467,0.011958455536097826,Congo Basin
804,52401652B13150974576850,Djema,ADM3,Central African Republic,CAF,36234.27775489231,1,10.172838628981776,10.172838628981776,10.172838628981776,1,0.027598176697891573,0.00028075179800177613,Congo Basin
805,59680162B21216344152794,Yewa North,ADM2,Nigeria,NGA,1803.773574116539,1,0.6061131999669737,0.6061131999669737,0.6061131999669737,0,0.554393308755388,0.0003360251024100066,West Africa
806,59680162B21692666530817,Safana,ADM2,Nigeria,NGA,1334.702126327282,1,10.179518847889705,10.179518847889705,10.179518847889705,1,0.749230843552871,0.007626809493366753,West Africa
807,59680162B22561739962750,Ibesikpo Asutan,ADM2,Nigeria,NGA,175.47985990592431,1,10.172455678642335,10.172455678642335,10.172455678642335,1,5.698659666904825,0.057969362889256026,West Africa
808,59680162B22876202690460,Ekeremor,ADM2,Nigeria,NGA,1835.4219956177571,1,10.17145630400567,10.17145630400567,10.17145630400567,1,0.5448338324306858,0.005541753519512668,West Africa
809,59680162B46455483877403,Bunkure,ADM2,Nigeria,NGA,491.5269682798172,1,10.177907599492196,10.177907599492196,10.177907599492196,1,2.0344763655586817,0.02070671246200697,West Africa
810,59680162B44584437839531,Etim Ekpo,ADM2,Nigeria,NGA,198.76067180321942,1,10.171632704325198,10.171632704325198,10.171632704325198,1,5.031176393839309,0.05117527834880483,West Africa
811,59680162B44242102017414,Ihiala,ADM2,Nigeria,NGA,296.55925860187875,1,10.171433557759194,10.171433557759194,10.171433557759194,1,3.3720073509573605,0.03429814872653838,West Africa
812,59680162B44141715713069,Akwanga,ADM2,Nigeria,NGA,1067.4766268354008,1,10.179095603799963,10.179095603799963,10.179095603799963,1,0.9367886610918692,0.009535661341809899,West Africa
813,59680162B44112457363104,Bungudu,ADM2,Nigeria,NGA,2077.552848188542,1,17.807212438348845,17.807212438348845,17.807212438348845,1,0.4813355293810788,0.008571244025813973,West Africa
814,59680162B40051654285197,Yorro,ADM2,Nigeria,NGA,1177.1149863632145,1,10.17749059789784,10.17749059789784,10.17749059789784,1,0.8495346772277323,0.008646131190073424,West Africa
815,59680162B37931278966472,Boki,ADM2,Nigeria,NGA,2833.625458122458,1,10.175351824833534,10.175351824833534,10.175351824833534,1,0.352904790974949,0.0035909304088394436,West Africa
816,59680162B37513478805829,Gummi,ADM2,Nigeria,NGA,2943.159950041102,1,10.177226934022672,10.177226934022672,10.177226934022672,1,0.33977086430047226,0.0034579251915549288,West Africa
817,59680162B36423706884187,Odukpani,ADM2,Nigeria,NGA,1306.5081031951838,1,10.169320838851245,10.169320838851245,10.169320838851245,1,0.7653990033084445,0.007783588034380537,West Africa
818,59680162B36304665045822,Emuoha,ADM2,Nigeria,NGA,778.3858719299874,1,8.10550235371822,8.10550235371822,8.10550235371822,0,1.2847098541505206,0.010413218746662038,West Africa
819,59680162B33186191897384,Edu,ADM2,Nigeria,NGA,2423.6539637535257,1,10.177403050819397,10.177403050819397,10.177403050819397,1,0.41260015454157273,0.004199198071599956,West Africa
820,59680162B32856652540007,Chibok,ADM2,Nigeria,NGA,1264.6426200750886,1,10.175367548038952,10.175367548038952,10.175367548038952,1,0.790737228151163,0.008046041930355618,West Africa
821,59680162B32427656470349,Esan South-East,ADM2,Nigeria,NGA,1297.5151457080326,1,10.170352741923558,10.170352741923558,10.170352741923558,1,0.77070391302008,0.007838330654994986,West Africa
822,59680162B3222658090770,Abakaliki,ADM2,Nigeria,NGA,439.61893315554295,1,10.170817654421326,10.170817654421326,10.170817654421326,1,2.274697299368103,0.02313553145087761,West Africa
823,59680162B30816727026324,Ogoja,ADM2,Nigeria,NGA,917.1626413796956,1,10.17503696507172,10.17503696507172,10.17503696507172,1,1.090319159201351,0.011094037748599664,West Africa
824,59680162B29680565367836,Ikpoba-Okha,ADM2,Nigeria,NGA,807.6432378929026,1,10.17449347664908,10.17449347664908,10.17449347664908,1,1.2381704607704582,0.012597757276088613,West Africa
825,59680162B2967434957315,Giwa,ADM2,Nigeria,NGA,2302.403851148347,1,10.181117840959127,10.181117840959127,10.181117840959127,1,0.43432866892627897,0.004421951360045369,West Africa
826,59680162B28606864431003,Ndokwa West,ADM2,Nigeria,NGA,808.6010332775522,1,10.173977588167475,10.173977588167475,10.173977588167475,1,1.236703836435428,0.01258219711509478,West Africa
827,59680162B28239494939120,Zuru,ADM2,Nigeria,NGA,1177.2787086539233,1,7.812111139571376,7.812111139571376,7.812111139571376,1,0.8494165337818601,0.006635736365693376,West Africa
828,59680162B27422550871896,Damboa,ADM2,Nigeria,NGA,4799.458048227626,1,10.176888360644387,10.176888360644387,10.176888360644387,1,0.2083568582017893,0.0021204244850942227,West Africa
829,59680162B25890229119009,Bagudu,ADM2,Nigeria,NGA,5577.025997240993,1,10.17992621832335,10.17992621832335,10.17992621832335,1,0.1793070357740325,0.0018253323946059163,West Africa
830,59680162B25032665557199,Essien Udim,ADM2,Nigeria,NGA,298.1041554200936,1,10.16981265384309,10.16981265384309,10.16981265384309,1,3.3545322392127757,0.034114964414070685,West Africa
831,59680162B23949108035203,Ajaokuta,ADM2,Nigeria,NGA,1621.4935474714455,1,10.17111459870388,10.17111459870388,10.17111459870388,1,0.6167153742667669,0.006272682746449839,West Africa
832,52401652B12446041030820,Danayere,ADM3,Central African Republic,CAF,768.4603840577852,1,17.573633568007786,17.573633568007786,17.573633568007786,1,1.3013032561543263,0.0228686265845115,Congo Basin
833,37073778B98844586769208,Soa,ADM3,Sierra Leone,SLE,527.2811238214001,1,6.220541285609213,6.220541285609213,6.220541285609213,0,1.896521523002061,0.011797390432880781,West Africa
834,37073778B79926317359620,Sogbeni,ADM3,Sierra Leone,SLE,136.0281084075527,1,10.171537450412105,10.171537450412105,10.171537450412105,1,7.351421788531442,0.0747752620358231,West Africa
835,2480657B52594370214383,Wa East,ADM2,Ghana,GHA,4297.771465794261,1,10.176116609097743,10.176116609097743,10.176116609097743,1,0.2326787284896249,0.002367765873567016,West Africa
836,2480657B4921606442052,Krachi East Municipal,ADM2,Ghana,GHA,2759.5067436346326,1,10.174924959010479,10.174924959010479,10.174924959010479,1,0.36238360435491046,0.003687225980686957,West Africa
837,2480657B42231307300111,Fanteakwa North,ADM2,Ghana,GHA,836.9922169014363,1,19.225008909924064,19.225008909924064,19.225008909924064,0,1.1947542400119586,0.022969160909399457,West Africa
838,2480657B41485746076017,Ga South Municipal,ADM2,Ghana,GHA,178.24750233319435,1,10.174574468656218,10.174574468656218,10.174574468656218,1,5.610176787390382,0.057081161505629946,West Africa
839,2480657B39800519073464,Kpando Municipal,ADM2,Ghana,GHA,314.06978074928156,1,10.176861145322949,10.176861145322949,10.176861145322949,1,3.184005788822736,0.03240318479875345,West Africa
840,2480657B39710750100206,Ada West,ADM2,Ghana,GHA,323.66692774141615,1,17.801707138288467,17.801707138288467,17.801707138288467,1,3.0895958600964,0.05500008067710458,West Africa
841,2480657B35206472883168,Wa West,ADM2,Ghana,GHA,1491.529538538705,1,10.174104143119754,10.174104143119754,10.174104143119754,1,0.6704526958143445,0.00682125555025053,West Africa
842,2480657B2570339807900,Suhum Municipal,ADM2,Ghana,GHA,359.13176865068687,1,10.168162435590071,10.168162435590071,10.168162435590071,1,2.7844932899062464,0.028313180072577306,West Africa
843,2480657B22323593180175,Ekumfi,ADM2,Ghana,GHA,276.7869798492903,1,30.50962205311344,30.50962205311344,30.50962205311344,1,3.612886706392393,0.11022780793274974,West Africa
844,2480657B21050367867823,Sene East,ADM2,Ghana,GHA,4393.646487608257,1,10.171341605449216,10.171341605449216,10.171341605449216,1,0.2276013791324308,0.002315011377027315,West Africa
845,2480657B20833842549797,Keta Municipal,ADM2,Ghana,GHA,516.4799289675312,1,17.801871737954567,17.801871737954567,17.801871737954567,1,1.9361836615781938,0.034467693204538234,West Africa
846,2480657B19246099956301,Awutu Senya,ADM2,Ghana,GHA,244.52105666545032,1,10.172333103866157,10.172333103866157,10.172333103866157,1,4.089627345951574,0.04160105163369948,West Africa
847,2480657B11503231198633,Dormaa West,ADM2,Ghana,GHA,380.70986229453325,1,10.173470903878071,10.173470903878071,10.173470903878071,1,2.6266721696491215,0.026722372891951625,West Africa
848,2480657B1027184338147,Tamale Metropolitan,ADM2,Ghana,GHA,647.2487400329508,1,10.172948340745835,10.172948340745835,10.172948340745835,1,1.5450010763235955,0.015717216135836654,West Africa
849,22940354B97125723234680,Lopè,ADM2,Gabon,GAB,10839.91963110565,1,10.171253819992295,10.171253819992295,10.171253819992295,1,0.09225160647228914,0.0009383145047316967,Congo Basin
850,22940354B74910664495270,Boumi-Louetsi,ADM2,Gabon,GAB,3903.9575425478506,1,10.171425479799685,10.171425479799685,10.171425479799685,1,0.2561503267136884,0.002605413959794624,Congo Basin
851,22940354B6249741247917,Plateaux,ADM2,Gabon,GAB,5608.819774352735,1,10.171421304460745,10.171421304460745,10.171421304460745,1,0.17829062801637288,0.001813469092191421,Congo Basin
852,22940354B44244492121045,Lèkoko,ADM2,Gabon,GAB,3620.78381724823,1,10.171413415732935,10.171413415732935,10.171413415732935,1,0.27618329358309845,0.002809174457552436,Congo Basin
853,22940354B26580795617541,Offouè-Onoyè,ADM2,Gabon,GAB,3605.133480125043,1,17.799886086788852,17.799886086788852,17.799886086788852,1,0.2773822399400633,0.0049373722734314595,Congo Basin
854,22940354B21970441224980,Lèbombi-Leyou,ADM2,Gabon,GAB,2609.58650393552,1,10.171363052426551,10.171363052426551,10.171363052426551,1,0.38320247230429,0.0038976914683943645,Congo Basin
855,22940354B15845982668686,Mvoung,ADM2,Gabon,GAB,4331.186144261193,1,10.171261479021673,10.171261479021673,10.171261479021673,1,0.23088363480405863,0.0023483778208190295,Congo Basin
856,1427508B97285860455499,Mbomo,ADM2,Republic of the Congo,COG,10658.200006954135,1,10.171305270926684,10.171305270926684,10.171305270926684,1,0.09382447311436563,0.0009543173579300662,Congo Basin
857,1427508B65710782923529,Ngabe,ADM2,Republic of the Congo,COG,30827.24036473072,1,10.171468549551522,10.171468549551522,10.171468549551522,1,0.03243884266540104,0.0003299506679549767,Congo Basin
858,1427508B2711916711363,Owando,ADM2,Republic of the Congo,COG,7020.603125646329,1,10.171299154910958,10.171299154910958,10.171299154910958,1,0.14243790484993957,0.0014487785412274775,Congo Basin
859,2480657B49975124320145,Lawra,ADM2,Ghana,GHA,527.1050413699414,1,17.810544884409897,17.810544884409897,17.810544884409897,1,1.8971550668553816,0.033789365470913435,West Africa
860,2480657B54302337253194,Lower Manya,ADM2,Ghana,GHA,304.386156153979,1,10.173144010145002,10.173144010145002,10.173144010145002,1,3.28530052954883,0.03342183540370588,West Africa
861,37073778B77092476191392,Kori,ADM3,Sierra Leone,SLE,663.2752675787317,1,10.1769802816349,10.1769802816349,10.1769802816349,1,1.507669664286553,0.01534352444466336,West Africa
862,2480657B57636315193797,Ada East,ADM2,Ghana,GHA,289.70737373260897,1,10.172956435467713,10.172956435467713,10.172956435467713,1,3.451758880403815,0.035114592716086815,West Africa
863,37073778B76742293350339,Tambakha,ADM3,Sierra Leone,SLE,2458.9036416991767,1,10.176951355266812,10.176951355266812,10.176951355266812,1,0.40668531415447,0.004138816659051443,West Africa
864,37073778B72271722227669,Jaiama Bongor,ADM3,Sierra Leone,SLE,440.2647351305617,1,9.208641550056129,9.208641550056129,9.208641550056129,1,2.271360661451677,0.020916146162206887,West Africa
865,37073778B69045276040947,Niawa,ADM3,Sierra Leone,SLE,247.93490282231647,1,10.175275275081836,10.175275275081836,10.175275275081836,1,4.0333167642663605,0.04104010834801257,West Africa
866,37073778B63538459527404,Kagboro,ADM3,Sierra Leone,SLE,692.1624807275211,1,8.994485318178306,8.994485318178306,8.994485318178306,1,1.4447474803154827,0.012994760000172712,West Africa
867,37073778B63139317388796,Mandu,ADM3,Sierra Leone,SLE,204.86522326016123,1,0.027096717421650526,0.027096717421650526,0.027096717421650526,0,4.8812579513804835,0.0001322660673707417,West Africa
868,37073778B62289425613936,Fiama,ADM3,Sierra Leone,SLE,284.6383457074608,1,17.96037652083048,17.96037652083048,17.96037652083048,1,3.513230086812539,0.06309893516346314,West Africa
869,37073778B50354421738273,Makpele,ADM3,Sierra Leone,SLE,402.4269506155287,1,1.3064069404407048,1.3064069404407048,1.3064069404407048,0,2.484923036268964,0.003246320701042764,West Africa
870,37073778B25348356085210,Kpanda Kemo,ADM3,Sierra Leone,SLE,165.02039833166214,1,10.173179769281044,10.173179769281044,10.173179769281044,1,6.059856903206445,0.06164801365243787,West Africa
871,37073778B24612672597484,Mono Sakrim,ADM3,Sierra Leone,SLE,262.60789755648085,1,10.17538092587787,10.17538092587787,10.17538092587787,1,3.807958592657798,0.03874742923026289,West Africa
872,37073778B23647146766028,Mongo,ADM3,Sierra Leone,SLE,1696.8993443674854,1,10.172499816726425,10.172499816726425,10.172499816726425,1,0.5893101457781206,0.005994757349922954,West Africa
873,37073778B12007749602235,Paki Masabong,ADM3,Sierra Leone,SLE,264.3244845564658,1,4.880413456827169,4.880413456827169,4.880413456827169,0,3.783228790469378,0.018463720699262727,West Africa
874,2480657B98999442599484,Upper West Akim,ADM2,Ghana,GHA,342.60834651941184,1,27.964721611939446,27.964721611939446,27.964721611939446,1,2.9187847002534744,0.08162300158777654,West Africa
875,2480657B9523556036154,Lambussie-karni,ADM2,Ghana,GHA,811.6833607779149,1,10.173685037899228,10.173685037899228,10.173685037899228,1,1.232007514656458,0.01253405641843982,West Africa
876,2480657B93484130612637,Kpandai,ADM2,Ghana,GHA,1133.1344405773493,1,10.17345648014921,10.17345648014921,10.17345648014921,1,0.8825078156573237,0.008978154855981324,West Africa
877,2480657B87039075961323,Kwahu Afram Plains South,ADM2,Ghana,GHA,3095.64544957222,1,10.172122926272197,10.172122926272197,10.172122926272197,1,0.32303440955687857,0.003285945723428327,West Africa
878,2480657B78562505377679,Akatsi North,ADM2,Ghana,GHA,313.949216203904,1,10.173697202604442,10.173697202604442,10.173697202604442,1,3.1852285286500583,0.03240555057158296,West Africa
879,2480657B78422611914106,Krachi West,ADM2,Ghana,GHA,928.5414314838903,1,10.174476215184265,10.174476215184265,10.174476215184265,1,1.0769578675686153,0.010957482208332443,West Africa
880,2480657B76285553918092,Karaga,ADM2,Ghana,GHA,3120.4841818772297,1,10.177393210686747,10.177393210686747,10.177393210686747,1,0.32046308896794895,0.0032614788659381063,West Africa
881,2480657B72410528378772,Zabzugu,ADM2,Ghana,GHA,1100.1892047068523,1,10.170147539600805,10.170147539600805,10.170147539600805,1,0.9089345684558431,0.009243998665039312,West Africa
882,2480657B68256913631937,Kasena Nankana East,ADM2,Ghana,GHA,767.3427927638651,1,10.17778032449834,10.17778032449834,10.17778032449834,1,1.3031985306047316,0.013263668363703985,West Africa
883,2480657B67017614982997,Bawku Municipal,ADM2,Ghana,GHA,247.2581456305332,1,10.1749733624729,10.1749733624729,10.1749733624729,1,4.044356142241135,0.04115121601565721,West Africa
884,2480657B6503151283934,Nkwanta North,ADM2,Ghana,GHA,1098.9496517678508,1,10.172539218811643,10.172539218811643,10.172539218811643,1,0.9099597951474181,0.00925660170367892,West Africa
885,2480657B57712569843933,Nanumba North,ADM2,Ghana,GHA,2261.2317728228227,1,7.484412391088331,7.484412391088331,7.484412391088331,1,0.44223684277690994,0.003309882905875287,West Africa
886,59680162B46910461063287,Ukwa West,ADM2,Nigeria,NGA,244.887439328828,1,2.612459779515339,2.612459779515339,2.612459779515339,0,4.083508744836962,0.010668002355185726,West Africa
887,59680162B48603200461333,Okehi,ADM2,Nigeria,NGA,765.1497848533147,1,9.030415694568816,9.030415694568816,9.030415694568816,1,1.3069336485426941,0.011802154131560029,West Africa
888,59680162B48786148420785,Tafawa-Balewa,ADM2,Nigeria,NGA,2450.844416693276,1,10.176786027982665,10.176786027982665,10.176786027982665,1,0.4080226362753856,0.004152359063947997,West Africa
889,73739313B48971378832782,Koumban,ADM3,Guinea,GIN,834.9217862519116,1,10.173368710040771,10.173368710040771,10.173368710040771,1,1.1977169795618212,0.012184816443358773,West Africa
890,73739313B47513928918943,Diaraguerela,ADM3,Guinea,GIN,1104.4258928851448,1,10.177150938893636,10.177150938893636,10.177150938893636,1,0.9054478045490694,0.009214878974185743,West Africa
891,73739313B46150180096655,Seredou,ADM3,Guinea,GIN,688.2146682958328,1,17.80496163013607,17.80496163013607,17.80496163013607,1,1.4530349992048477,0.02587123240808711,West Africa
892,73739313B43543535928748,Kondiadou,ADM3,Guinea,GIN,481.4677990226006,1,15.154216486287163,15.154216486287163,15.154216486287163,1,2.076982099384509,0.031475036372216054,West Africa
